1992.6680,0.01976759,-0.06166419,-0.01689860,0.01300000,0.00740000,0.01330000
1992.6762,0.01167335,-0.05858520,-0.01098387,0.01330000,0.00680000,0.01380000
1992.6790,0.02189023,-0.05973876,-0.01742368,0.01265000,0.00720000,0.01305000
1992.6845,0.01208981,-0.05665713,-0.02106457,0.02575000,0.01290000,0.02405000
1992.6982,0.01274538,-0.05367856,-0.00056522,0.01110000,0.00640000,0.01140000
1992.7064,0.03277864,-0.06242329,-0.02376083,0.02120000,0.01160000,0.02080000
1992.7118,0.03272720,-0.06179488,-0.00665472,0.01555000,0.00795000,0.01600000
1992.7146,0.03189289,-0.05868682,-0.01472615,0.01280000,0.00740000,0.01340000
1992.7173,-0.00335124,-0.06778581,-0.02265227,0.02185000,0.01325000,0.02290000
1992.7447,0.02227202,-0.09004319,-0.04031556,0.02830000,0.01730000,0.02920000
1992.7474,0.00938396,-0.05996507,-0.01763575,0.01345000,0.00815000,0.01390000
1992.7502,0.02444342,-0.04394162,-0.00838285,0.02745000,0.01295000,0.02790000
1992.7529,0.03341523,-0.07309214,-0.00987041,0.02700000,0.01515000,0.02785000
1992.7885,0.01875614,-0.08001796,-0.00665378,0.01450000,0.00770000,0.01490000
1992.7912,-0.00733931,-0.05676589,-0.01490790,0.02020000,0.00970000,0.01860000
1992.7940,0.03364023,-0.06165325,0.00878984,0.01080000,0.00610000,0.01120000
1992.8049,0.03469577,-0.06825223,-0.00747934,0.01430000,0.00870000,0.01460000
1992.8077,0.02817080,-0.06850040,-0.01364571,0.01310000,0.00725000,0.01340000
1992.8104,0.03288160,-0.06761627,-0.00155794,0.01230000,0.00725000,0.01265000
1992.8131,0.03128088,-0.07627128,-0.01191718,0.01330000,0.00890000,0.01380000
1992.8214,0.01616305,-0.06658423,-0.01537759,0.02510000,0.01400000,0.02680000
1992.8241,0.02638968,-0.06375862,-0.01202923,0.01310000,0.00640000,0.01370000
1992.8268,0.03542015,-0.06281706,0.00401324,0.01220000,0.00660000,0.01295000
1992.8433,0.02245617,-0.07526828,-0.00373241,0.01515000,0.00940000,0.01585000
1992.8460,0.02760099,-0.06485693,-0.00370591,0.01065000,0.00675000,0.01120000
1992.8487,0.02398636,-0.07042360,0.01212562,0.01150000,0.00800000,0.01190000
1992.8515,0.02457039,-0.07202786,-0.00829881,0.01115000,0.00805000,0.01135000
1992.8542,0.00860007,-0.06945596,-0.00896586,0.01270000,0.00860000,0.01340000
1992.8569,0.03727045,-0.06527705,-0.00330913,0.02120000,0.01185000,0.02080000
1992.8597,0.01077200,-0.06365492,-0.00803558,0.01165000,0.00800000,0.01195000
1992.8624,0.02450239,-0.06869533,0.00481027,0.01005000,0.00695000,0.01055000
1992.8652,0.01025209,-0.06213227,0.01986009,0.00970000,0.00645000,0.00990000
1992.8679,0.02351588,-0.07705816,-0.00456135,0.00970000,0.00710000,0.01000000
1992.8706,0.02829117,-0.07006268,0.00939862,0.01165000,0.00715000,0.01190000
1992.8734,0.01914295,-0.06123741,0.01601192,0.01060000,0.00740000,0.01080000
1992.8761,0.02330154,-0.05867012,0.00008766,0.01230000,0.00740000,0.01290000
1992.8789,0.03271606,-0.06772568,-0.00214640,0.01000000,0.00580000,0.01000000
1992.8816,0.02411745,-0.07251489,0.00806697,0.01055000,0.00685000,0.01080000
1992.8843,0.01892628,-0.06890763,0.00201515,0.00960000,0.00600000,0.00920000
1992.8871,0.03306966,-0.06954495,-0.00703239,0.00890000,0.00550000,0.00870000
1992.8898,0.02593500,-0.06606579,0.00490368,0.01030000,0.00520000,0.01060000
1992.8980,0.03096302,-0.07666372,-0.00019747,0.00930000,0.00555000,0.00940000
1992.9008,0.02134733,-0.06445936,-0.00455460,0.01020000,0.00590000,0.01020000
1992.9035,0.03639992,-0.07316360,-0.00277297,0.01050000,0.00560000,0.01090000
1992.9062,0.03350078,-0.07274997,-0.00399436,0.00960000,0.00570000,0.00980000
1992.9172,0.02222900,-0.06642369,0.00009276,0.00940000,0.00620000,0.00920000
1992.9199,0.02305456,-0.06841063,-0.01208840,0.00950000,0.00540000,0.00940000
1992.9227,0.03155271,-0.07575733,0.00043339,0.01070000,0.00620000,0.01025000
1992.9418,0.03693523,-0.07384071,-0.00955118,0.01490000,0.00950000,0.01410000
1992.9446,0.02501210,-0.08084509,0.00155936,0.00970000,0.00600000,0.00960000
1992.9473,0.01224855,-0.07600106,-0.00634628,0.01000000,0.00555000,0.01015000
1992.9500,0.02769435,-0.07612737,-0.00089520,0.00880000,0.00500000,0.00890000
1992.9528,0.01455432,-0.06814519,-0.00865918,0.00880000,0.00520000,0.00870000
1992.9555,0.02201495,-0.07226023,-0.01300410,0.00890000,0.00550000,0.00880000
1992.9582,0.01514283,-0.07050869,-0.01172801,0.00870000,0.00520000,0.00890000
1992.9719,0.01874661,-0.06948718,-0.01790385,0.00815000,0.00525000,0.00815000
1992.9747,0.03481163,-0.06929796,-0.01168435,0.02190000,0.01370000,0.02290000
1992.9774,0.02641453,-0.07612072,-0.00700343,0.00935000,0.00570000,0.00920000
1992.9802,0.01504798,-0.07973222,-0.00000281,0.01160000,0.00650000,0.01230000
1992.9829,0.01466790,-0.07886962,-0.01360826,0.01510000,0.00880000,0.01365000
1992.9856,0.00923486,-0.07011800,-0.00221837,0.01240000,0.00645000,0.01220000
1992.9884,0.02932524,-0.08628777,-0.00223711,0.01175000,0.00665000,0.01265000
1992.9911,0.00964819,-0.08622870,-0.00907805,0.01365000,0.00775000,0.01370000
1992.9966,0.02148663,-0.07161563,-0.00297227,0.01700000,0.00960000,0.01790000
1992.9993,0.02502871,-0.08428171,0.00068801,0.01840000,0.01050000,0.01900000
1993.0048,0.02026246,-0.08168757,0.00769953,0.00875000,0.00515000,0.00950000
1993.0075,0.02597648,-0.09299655,-0.01237094,0.01380000,0.00810000,0.01460000
1993.0103,0.02362906,-0.08062788,0.00372343,0.00850000,0.00570000,0.00910000
1993.0130,0.01770075,-0.08219963,0.00248041,0.00995000,0.00625000,0.01065000
1993.0157,0.03598068,-0.08074668,0.00567033,0.01500000,0.00860000,0.01530000
1993.0185,0.01057179,-0.08424867,0.00348828,0.00915000,0.00510000,0.00945000
1993.0212,0.02864713,-0.08529081,0.00521311,0.00795000,0.00485000,0.00850000
1993.0240,0.02274800,-0.08453543,-0.00303452,0.00850000,0.00525000,0.00865000
1993.0267,0.01796175,-0.08283031,-0.00509846,0.00850000,0.00500000,0.00905000
1993.0294,0.02425183,-0.08447043,-0.00845164,0.00745000,0.00435000,0.00775000
1993.0322,0.01950269,-0.07800628,-0.00005558,0.00680000,0.00415000,0.00715000
1993.0349,0.01929633,-0.08396775,-0.00778436,0.00765000,0.00470000,0.00780000
1993.0376,0.02066747,-0.08168268,-0.01558738,0.00835000,0.00540000,0.00870000
1993.0486,0.02591547,-0.08315186,-0.02089305,0.00960000,0.00500000,0.00960000
1993.0541,0.02067437,-0.08282908,-0.01099061,0.00780000,0.00470000,0.00810000
1993.0568,0.02381538,-0.08759924,-0.00489692,0.00740000,0.00430000,0.00820000
1993.0595,0.02817088,-0.08583849,-0.00558408,0.00770000,0.00470000,0.00810000
1993.0623,0.03056744,-0.08177659,0.01790365,0.00885000,0.00560000,0.00940000
1993.0650,0.02509240,-0.08309005,-0.00390773,0.00665000,0.00400000,0.00695000
1993.0678,0.02555866,-0.08101542,-0.01118914,0.00700000,0.00440000,0.00740000
1993.0705,0.02190118,-0.08840481,-0.00643686,0.00725000,0.00485000,0.00760000
1993.0732,0.01842529,-0.08886904,-0.00430665,0.00750000,0.00500000,0.00810000
1993.0760,0.01710883,-0.08561517,-0.00785758,0.00705000,0.00510000,0.00745000
1993.0787,0.03478464,-0.07724014,-0.00616732,0.00820000,0.00580000,0.00880000
1993.0815,0.02811778,-0.08325618,-0.00682529,0.00635000,0.00430000,0.00670000
1993.0842,0.02322077,-0.08506693,-0.01505390,0.00695000,0.00430000,0.00745000
1993.0869,0.02784981,-0.08182570,0.00759232,0.00755000,0.00480000,0.00780000
1993.0897,0.02705980,-0.07956451,-0.00952296,0.00650000,0.00420000,0.00710000
1993.0924,0.02331204,-0.07747994,-0.00118896,0.00640000,0.00380000,0.00660000
1993.0979,0.02135269,-0.07958621,-0.01066104,0.00800000,0.00470000,0.00830000
1993.1006,0.02668250,-0.08305824,-0.00060266,0.00690000,0.00395000,0.00725000
1993.1034,0.02126462,-0.08359158,0.00124932,0.00655000,0.00330000,0.00690000
1993.1061,0.03548683,-0.08314308,-0.01022423,0.00600000,0.00320000,0.00630000
1993.1088,0.02493265,-0.08227823,-0.01356716,0.00620000,0.00320000,0.00650000
1993.1116,0.02471010,-0.07791286,-0.00242988,0.00620000,0.00360000,0.00650000
1993.1143,0.02694440,-0.08427106,0.00796931,0.00600000,0.00320000,0.00640000
1993.1170,0.01832264,-0.07664631,-0.00538119,0.00560000,0.00340000,0.00590000
1993.1198,0.02471658,-0.08363161,-0.01652720,0.00540000,0.00335000,0.00575000
1993.1225,0.02222149,-0.08379926,0.01079907,0.00540000,0.00355000,0.00570000
1993.1253,0.02438416,-0.08200039,0.00881318,0.00620000,0.00395000,0.00650000
1993.1280,0.03053788,-0.07584977,0.01628487,0.00605000,0.00400000,0.00650000
1993.1307,0.02675553,-0.08075688,0.00767374,0.00535000,0.00375000,0.00585000
1993.1335,0.02206985,-0.07459421,0.01148920,0.00630000,0.00390000,0.00640000
1993.1362,0.02109086,-0.07914200,0.00908901,0.00650000,0.00380000,0.00680000
1993.1417,0.01024681,-0.07979877,-0.00895787,0.00855000,0.00560000,0.00980000
1993.1472,0.01171249,-0.08144443,0.00524205,0.00605000,0.00330000,0.00625000
1993.1499,0.01797656,-0.08288623,-0.00710255,0.00720000,0.00375000,0.00745000
1993.1554,0.02251609,-0.07832781,0.00245928,0.00860000,0.00460000,0.00850000
1993.1581,0.01891001,-0.08822033,0.00964466,0.01240000,0.00815000,0.01350000
1993.1608,0.02208489,-0.07980503,0.00439447,0.00820000,0.00470000,0.00820000
1993.1636,0.03180304,-0.08286485,-0.00018141,0.00775000,0.00395000,0.00795000
1993.1663,0.01770656,-0.06867682,-0.00331224,0.01275000,0.00720000,0.01330000
1993.1691,0.01815336,-0.08623853,0.00149183,0.00680000,0.00460000,0.00720000
1993.1718,0.02267874,-0.07579241,0.00873868,0.00690000,0.00430000,0.00710000
1993.1745,0.01689894,-0.07796924,0.00156467,0.00600000,0.00405000,0.00625000
1993.1773,0.02338441,-0.08787358,0.00115171,0.00620000,0.00430000,0.00640000
1993.1800,0.03478051,-0.08140306,0.00640395,0.00600000,0.00400000,0.00635000
1993.1828,0.02414253,-0.07977433,-0.00465229,0.00500000,0.00320000,0.00510000
1993.1855,0.02233727,-0.09334366,0.00006638,0.00960000,0.00600000,0.00940000
1993.1882,0.03082216,-0.08759741,-0.02131794,0.00520000,0.00350000,0.00530000
1993.1910,0.03818668,-0.09163896,-0.01247482,0.00780000,0.00440000,0.00800000
1993.1937,0.03266111,-0.09079222,-0.01527864,0.00700000,0.00410000,0.00720000
1993.1964,0.03747920,-0.08885808,-0.00323641,0.00530000,0.00340000,0.00540000
1993.1992,0.03508655,-0.08724296,-0.01115182,0.00575000,0.00395000,0.00595000
1993.2019,0.03550883,-0.09078011,0.00306461,0.00720000,0.00420000,0.00730000
1993.2047,0.02316100,-0.08224756,-0.01650659,0.00640000,0.00480000,0.00730000
1993.2074,0.03133644,-0.08567704,-0.00633340,0.00645000,0.00435000,0.00670000
1993.2101,0.03796373,-0.08811351,-0.00737174,0.00635000,0.00375000,0.00640000
1993.2129,0.03589754,-0.08512137,-0.00035365,0.00570000,0.00420000,0.00610000
1993.2156,0.03720985,-0.08055784,-0.00286701,0.00830000,0.00510000,0.00890000
