1992.4326,0.00138695,0.06188974,0.00200395,0.01530000,0.01220000,0.01580000
1992.4846,-0.00480676,0.04728668,0.01599409,0.02680000,0.01230000,0.02400000
1992.4873,-0.01551486,0.06101808,-0.00525195,0.01605000,0.01020000,0.01690000
1992.4901,-0.03205494,0.05890713,0.00146117,0.01520000,0.00910000,0.01570000
1992.4956,-0.01302393,0.05270832,0.00387878,0.01925000,0.01330000,0.02010000
1992.5010,-0.01168215,0.05833096,0.01377680,0.02240000,0.01340000,0.02120000
1992.5038,-0.03257829,0.07063298,0.00435915,0.01950000,0.01180000,0.01840000
1992.5065,-0.00607601,0.05406218,0.01045755,0.02450000,0.01280000,0.02440000
1992.5092,-0.02031583,0.04681479,0.02189051,0.02850000,0.01550000,0.02840000
1992.5120,-0.01050947,0.07036408,0.01490794,0.01515000,0.00905000,0.01560000
1992.5147,-0.03040448,0.07816908,0.02802864,0.02650000,0.01445000,0.02550000
1992.5175,-0.01552158,0.07201398,0.00762800,0.02360000,0.01230000,0.02280000
1992.5202,-0.01101510,0.06624272,0.01627739,0.02480000,0.01280000,0.02370000
1992.5229,-0.01782719,0.05631845,0.01035681,0.02160000,0.00990000,0.02150000
1992.5257,0.01332990,0.05402501,-0.00452731,0.02750000,0.01260000,0.02680000
1992.5311,-0.04441400,0.06898748,0.02200836,0.02440000,0.01345000,0.02390000
1992.5339,-0.01590413,0.05796843,0.00733018,0.02620000,0.01220000,0.02460000
1992.5366,-0.03222721,0.06147264,0.01946038,0.02980000,0.01500000,0.03060000
1992.5394,-0.03051029,0.05372601,0.03754103,0.02880000,0.01390000,0.02850000
1992.5421,-0.03153015,0.07495010,0.02221278,0.02315000,0.01145000,0.02255000
1992.5476,-0.02333792,0.05479163,0.03265561,0.02960000,0.01530000,0.03050000
1992.5503,-0.01352304,0.07277037,0.01044797,0.01790000,0.00940000,0.01820000
1992.5530,-0.04921655,0.05910893,0.00331734,0.02555000,0.01320000,0.02530000
1992.5558,-0.04346061,0.08011623,0.02842742,0.02760000,0.01345000,0.02695000
1992.5585,-0.01079371,0.04752196,0.03462151,0.02455000,0.01190000,0.02365000
1992.5613,0.00239853,0.06485902,0.00674438,0.02350000,0.01250000,0.02560000
1992.5640,0.00932637,0.05561390,0.02388788,0.02315000,0.01145000,0.02205000
1992.5667,-0.01454892,0.06508186,0.04295363,0.02360000,0.01280000,0.02500000
1992.5722,0.02125351,0.05481402,0.05192189,0.02545000,0.01280000,0.02500000
1992.5777,-0.04136079,0.05919602,0.03036882,0.02990000,0.01180000,0.03130000
1992.5804,0.00289384,0.06284617,0.03570583,0.01365000,0.00880000,0.01495000
1992.5832,-0.01008950,0.07437140,0.01428366,0.02460000,0.01270000,0.02540000
1992.5886,-0.03051633,0.08146618,0.05561492,0.03410000,0.02160000,0.03540000
1992.5914,-0.03818520,0.06127914,0.01701343,0.02860000,0.02340000,0.03010000
1992.5941,-0.02161340,0.07677355,0.01334212,0.02490000,0.01350000,0.02590000
1992.6051,-0.02902954,0.05027289,0.02032357,0.02540000,0.01430000,0.02650000
1992.6105,-0.00736799,0.05684491,0.00913972,0.02170000,0.01060000,0.02220000
1992.6352,-0.03733085,0.05707177,0.01219431,0.02700000,0.01400000,0.02820000
1992.6379,-0.01067214,0.06118779,0.03079235,0.01605000,0.00910000,0.01680000
1992.6407,-0.01034671,0.07603356,0.02266981,0.01550000,0.00760000,0.01650000
1992.6434,-0.04303091,0.07944978,0.00936736,0.02540000,0.01515000,0.02780000
1992.6461,-0.03734963,0.06690593,0.02488210,0.03465000,0.01620000,0.03545000
1992.6489,-0.03722534,0.07930459,0.03784272,0.03570000,0.02700000,0.03715000
1992.6516,-0.01612825,0.07174356,0.01848567,0.01500000,0.00835000,0.01630000
1992.6543,-0.01003135,0.07503950,0.01186707,0.01340000,0.00770000,0.01420000
1992.6598,-0.02841237,0.06621757,0.01585809,0.01410000,0.00685000,0.01505000
1992.6653,-0.02979998,0.05746344,0.04724601,0.01420000,0.00940000,0.01540000
1992.6680,-0.02983330,0.06533311,0.03093068,0.01300000,0.00740000,0.01330000
1992.6762,-0.00555656,0.06976880,0.02803183,0.01330000,0.00680000,0.01380000
1992.6790,-0.02826332,0.05768370,0.03253401,0.01265000,0.00720000,0.01305000
1992.6845,-0.03575363,0.06537882,0.03914940,0.02575000,0.01290000,0.02405000
1992.6954,-0.01351840,0.06470514,0.01644130,0.01315000,0.00665000,0.01380000
1992.6982,-0.01918618,0.06805334,0.03131801,0.01110000,0.00640000,0.01140000
1992.7064,-0.01605308,0.06724774,0.02057130,0.02120000,0.01160000,0.02080000
1992.7091,-0.00441695,0.04798282,0.03947328,0.02950000,0.01465000,0.03160000
1992.7118,-0.02622463,0.07659515,0.00001087,0.01555000,0.00795000,0.01600000
1992.7146,-0.01987474,0.06469807,0.03232345,0.01280000,0.00740000,0.01340000
1992.7173,-0.00824680,0.07118931,0.02093931,0.02185000,0.01325000,0.02290000
1992.7447,-0.02736244,0.07182117,0.01077572,0.02830000,0.01730000,0.02920000
1992.7474,-0.01788126,0.06955287,0.00670183,0.01345000,0.00815000,0.01390000
1992.7502,-0.03059895,0.07030728,0.01087063,0.02745000,0.01295000,0.02790000
1992.7529,-0.04815853,0.06696320,-0.02042137,0.02700000,0.01515000,0.02785000
1992.7556,-0.02866639,0.07213265,0.00386652,0.01420000,0.00740000,0.01505000
1992.7858,-0.02688013,0.07737439,0.00367365,0.01280000,0.00650000,0.01350000
1992.7885,-0.03639327,0.08575173,0.00936651,0.01450000,0.00770000,0.01490000
1992.7912,-0.04016894,0.08171840,0.00963405,0.02020000,0.00970000,0.01860000
1992.7940,-0.02972186,0.08725710,0.01751642,0.01080000,0.00610000,0.01120000
1992.8049,-0.03189088,0.07102152,0.00520197,0.01430000,0.00870000,0.01460000
1992.8077,-0.04105272,0.07779240,0.00617776,0.01310000,0.00725000,0.01340000
1992.8104,-0.03313665,0.07933240,0.02125798,0.01230000,0.00725000,0.01265000
1992.8131,-0.02210251,0.07963101,0.01542187,0.01330000,0.00890000,0.01380000
1992.8214,-0.05769931,0.10232940,0.01537717,0.02510000,0.01400000,0.02680000
1992.8241,-0.03424058,0.06296174,0.01336596,0.01310000,0.00640000,0.01370000
1992.8268,-0.02840853,0.07488058,0.00901654,0.01220000,0.00660000,0.01295000
1992.8296,-0.02877366,0.05637780,0.00077207,0.02480000,0.01370000,0.02705000
1992.8323,-0.02668863,0.06266823,-0.00429619,0.01320000,0.00640000,0.01430000
1992.8405,-0.03053087,0.07787800,0.00961335,0.01585000,0.00940000,0.01655000
1992.8433,-0.03059140,0.07663606,-0.00204119,0.01515000,0.00940000,0.01585000
1992.8460,-0.01886096,0.06742496,0.01844218,0.01065000,0.00675000,0.01120000
1992.8487,-0.02724763,0.07139317,0.00347079,0.01150000,0.00800000,0.01190000
1992.8515,-0.02866854,0.06968652,0.00213052,0.01115000,0.00805000,0.01135000
1992.8542,-0.02253057,0.07594399,0.00142624,0.01270000,0.00860000,0.01340000
1992.8569,-0.02251149,0.08554184,-0.01139469,0.02120000,0.01185000,0.02080000
1992.8597,-0.03110270,0.07503367,-0.00137311,0.01165000,0.00800000,0.01195000
1992.8624,-0.04182273,0.08270174,0.00324153,0.01005000,0.00695000,0.01055000
1992.8652,-0.02938590,0.07669606,-0.01010245,0.00970000,0.00645000,0.00990000
1992.8679,-0.02115269,0.08212211,-0.01431334,0.00970000,0.00710000,0.01000000
1992.8706,-0.03525887,0.07401690,-0.01511887,0.01165000,0.00715000,0.01190000
1992.8734,-0.02937567,0.08158339,0.00896980,0.01060000,0.00740000,0.01080000
1992.8761,-0.01080721,0.07937346,-0.00573503,0.01230000,0.00740000,0.01290000
1992.8789,-0.02075086,0.06751776,-0.00229467,0.01000000,0.00580000,0.01000000
1992.8816,-0.03829790,0.07873716,0.00491517,0.01055000,0.00685000,0.01080000
1992.8843,-0.02304288,0.07795444,-0.00397060,0.00960000,0.00600000,0.00920000
1992.8871,-0.02064188,0.08134193,-0.00077528,0.00890000,0.00550000,0.00870000
1992.8898,-0.02566866,0.07836188,-0.00745258,0.01030000,0.00520000,0.01060000
1992.8980,-0.02493631,0.08050307,0.00495849,0.00930000,0.00555000,0.00940000
1992.9008,-0.02126951,0.08340222,0.00258930,0.01020000,0.00590000,0.01020000
1992.9035,-0.02377646,0.07575446,0.00288811,0.01050000,0.00560000,0.01090000
1992.9062,-0.02036988,0.07649150,-0.00568245,0.00960000,0.00570000,0.00980000
1992.9090,-0.03443525,0.08591862,-0.00549195,0.01745000,0.00985000,0.01790000
1992.9172,-0.03497897,0.07942753,0.00063471,0.00940000,0.00620000,0.00920000
1992.9199,-0.02449283,0.07892388,0.01776021,0.00950000,0.00540000,0.00940000
1992.9363,-0.02005891,0.07386385,0.00147491,0.03085000,0.01325000,0.03775000
1992.9446,-0.00986428,0.07416420,0.00179169,0.00970000,0.00600000,0.00960000
1992.9473,-0.02604710,0.08311795,0.01067486,0.01000000,0.00555000,0.01015000
1992.9500,-0.02481394,0.09123933,0.00743320,0.00880000,0.00500000,0.00890000
1992.9528,-0.03030087,0.08507751,0.01961282,0.00880000,0.00520000,0.00870000
1992.9555,-0.04124089,0.07500195,0.02181466,0.00890000,0.00550000,0.00880000
1992.9582,-0.03018464,0.07914291,0.02600277,0.00870000,0.00520000,0.00890000
1992.9692,-0.02919542,0.08842210,0.00897246,0.00950000,0.00540000,0.00920000
1992.9719,-0.03393020,0.08404909,0.01911137,0.00815000,0.00525000,0.00815000
1992.9747,-0.03397822,0.09782214,0.02260973,0.02190000,0.01370000,0.02290000
1992.9774,-0.04057874,0.08359462,0.00663156,0.00935000,0.00570000,0.00920000
1992.9802,-0.01390853,0.09188075,0.00659459,0.01160000,0.00650000,0.01230000
1992.9829,-0.06108717,0.08488915,-0.00361337,0.01510000,0.00880000,0.01365000
1992.9856,-0.01288537,0.08729491,0.01007391,0.01240000,0.00645000,0.01220000
